id;decade;gender;name;quote;description;img_path;wiki;info;source
319;1960;female;Liv Ullmann;Liv, you are my Stradivarius.;a Norwegian actress and film director. She is known as one of the ‘muses’ of Swedish director Ingmar Bergman. Ullmann won a Golden Globe Award for Best Actress for the film The Emigrants. Her other critically acclaimed films include Scenes from a Marriage and Face to Face. ;app/static/db/women/1960s/19_Ullmann.jpg;https://en.wikipedia.org/wiki/Liv_Ullmann;http://www.imdb.com/name/nm0880521/;imdb
320;1970;female;Diane Keaton;Perhaps no living actress possesses more cinematic cool than Diane Keaton. She is sharp-witted, self-deprecating, neurotic and insightful. In short, Keaton is the thinking person’s movie star.;an American film actress, director and producer. Her first major film role was as Kay Adams-Corleone in The Godfather, but the films that shaped her early career were those with Woody Allen. Most famous films include Annie Hall, Reds, Marvin's Room and Something's Gotta Give.;app/static/db/women/1970s/00_Keaton.jpg;https://en.wikipedia.org/wiki/Diane_Keaton;http://www.imdb.com/name/nm0000473/;imdb
321;1970;female;Talia Shire;I liked making Rocky more than anything I’ve done. It’s a positive film, and there aren’t many of those around anymore.;an American actress best known for her roles as Connie Corleone in The Godfather films and Adrian Balboa in the Rocky series. For her work in The Godfather Part II and Rocky, Shire was nominated for two Academy Awards for Best Supporting Actress and Best Actress.;app/static/db/women/1970s/01_Shire.jpg;https://en.wikipedia.org/wiki/Talia_Shire;http://www.imdb.com/name/nm0001735/;imdb
322;1970;female;Faye Dunaway;Though fiercely modern, an ideal female analog for screen machos like young Jack Nicholson, she also radiated the stuff vintage movie stars are made of. Any actress today would be lucky to have a fraction of her films on her resume.;an American actress. Her most notable films include Bonnie and Clyde, The Thomas Crown Affair, the drama The Arrangement, the revisionist western Little Big Man, The Three Musketeers, the neo-noir mystery Chinatown, The Towering Inferno, and Three Days of the Condor.;app/static/db/women/1970s/02_Dunaway.jpg;https://en.wikipedia.org/wiki/Faye_Dunaway;http://www.imdb.com/name/nm0001159/;imdb
323;1970;female;Madeline Kahn;Madeline Kahn was a comic legend who could do anything with her voice. She can be distracted, confused and preoccupied, often at the same time, without ever losing focus, without ever losing funny. ;an American actress, comedienne, voice actress, and singer, known for comedic roles in films directed by Peter Bogdanovich and Mel Brooks, including What's Up, Doc?, Young Frankenstein, High Anxiety, and her Oscar nominated roles in Paper Moon and Blazing Saddles.;app/static/db/women/1970s/03_Kahn.jpg;https://en.wikipedia.org/wiki/Madeline_Kahn;http://www.imdb.com/name/nm0001404/;imdb
324;1970;female;Shelley Duvall;Shelley Duvall's blood-curdling screams of terror in the climax of The Shining are an indelible part of film history.;an American former actress, producer, writer, singer, and comedian. Duvall began her career appearing in various Robert Altman films in the 1970s and had a supporting role in Annie Hall before starring in lead roles in Popeye and The Shining. ;app/static/db/women/1970s/04_Duvall.jpg;https://en.wikipedia.org/wiki/Shelley_Duvall;http://www.imdb.com/name/nm0001167/;imdb
325;1970;female;Ellen Burstyn;In a remarkable six-decade career, Ellen Burstyn has gone from leading light of the New American Cinema to one of the grand dames of Hollywood. Her complex, fully lived-in characters are models of superbly judged, wholly committed screen acting.;an American actress. Her performance in the acclaimed The Last Picture Show brought her Academy Award for Best Supporting Actress. Burstyn received an Oscar nomination for her lead performance in The Exorcist, and won in the same nomination for Alice Doesn't Live Here Anymore.;app/static/db/women/1970s/05_Burstyn.jpg;https://en.wikipedia.org/wiki/Ellen_Burstyn;http://www.imdb.com/name/nm0000995/;imdb
326;1970;female;Meryl Streep;A luminous blonde with nearly translucent pale skin, intelligent blue eyes, and an elegant facial bone structure, Streep sustains a fragile, fleeting beauty that allows her to travel the spectrum between earthily plain, and ethereally glamorous and radiant.;an American actress and philanthropist, she is particularly known for versatility in her roles and accent adaptation. Streep went on to win Best Supporting Actress for Kramer vs. Kramer (1979), and Best Actress for Sophie's Choice (1982) and The Iron Lady (2011).;app/static/db/women/1970s/06_Streep.jpg;https://en.wikipedia.org/wiki/Meryl_Streep;http://www.imdb.com/name/nm0000658/;imdb
327;1970;female;Carol Kane;I don't put together cars, I put together people. It makes me happy to construct these people, to build another world. I feel happy and free and very consumed. ;an American stage, screen and television actress and comedian. She became known in the 1970s in films such as Hester Street (for which she received an Academy Award nomination) and Annie Hall. She also appeared on the television series Taxi in the early 1980s.;app/static/db/women/1970s/07_Kane.jpg;https://en.wikipedia.org/wiki/Carol_Kane;http://www.imdb.com/name/nm0001406/;imdb
328;1970;female;Barbra Streisand;The first major female star to command roles as a Jewish actress, Streisand redefined female stardom in the 1960s and ‘70s with her sensitive portrayal of ethnic urban characters. Her immense popularity matched only by her outspokenness.;an American singer, songwriter, actress, and filmmaker. In a career spanning 6 decades, she starred in the critically acclaimed Funny Girl, for which she won the Oscar and Golden Globe for Best Actress. Her other films include The Owl and the Pussycat, The Way We Were, A Star Is Born.;app/static/db/women/1970s/08_Streisand.jpg;https://en.wikipedia.org/wiki/Barbra_Streisand;http://www.imdb.com/name/nm0000659/;imdb
329;1970;female;Olivia Newton-John;Olivia Newton-John skillfully made the transition from popular country-pop singer to popular mainstream soft rock singer, becoming one of the most successful vocalists of the '70s in the process.;an English-Australian singer, songwriter, actress, entrepreneur, and activist. She has sold an estimated 100 million records, making her one of the world's best-selling artists of all time. She starred in the musical film Grease, and its soundtrack is one of the most successful in history.;app/static/db/women/1970s/09_NewtonJohn.jpg;https://en.wikipedia.org/wiki/Olivia_Newton-John;http://www.olivianewton-john.com/;official site
330;1970;female;Dolly Parton;Dolly Parton always had talent to burn - a wonderful singer, brilliant songwriter, inspired businesswoman, accomplished actress and natural comedienne.;an American singer, songwriter, multi-instrumentalist, record producer, actress, author, businesswoman, and philanthropist, known primarily for her work in country music. She has composed over 3,000 songs, notably ‘I Will Always Love You’, ‘Jolene’, ‘Coat of Many Colors’, and ‘9 to 5’.;app/static/db/women/1970s/10_Parton.jpg;https://en.wikipedia.org/wiki/Dolly_Parton;https://dollyparton.com/;official site
331;1970;female;Cher;She’s strong and comedic and incredibly brave, but shows vulnerability. I think she’s the epitome of rock & roll.;an American singer and actress. Sometimes called the Goddess of Pop, she is known for her distinctive contralto singing voice and for having worked in numerous areas of entertainment, as well as adopting a variety of styles and appearances during her six-decade-long career.;app/static/db/women/1970s/11_Cher.jpg;https://en.wikipedia.org/wiki/Cher;http://www.imdb.com/name/nm0000333/;imdb
332;1970;female;Sissy Spacek;Strawberry blonde, freckle-faced, and willowy, Sissy Spacek was among the most popular female stars of the late '70s and '80s. ;an American actress and singer. Her major breakthrough came in 1976 when she played the title character of Carrie White in Brian De Palma's horror film Carrie. Her other notable films include Coal Miner's Daughter,  Missing, The River, Crimes of the Heart, and In the Bedroom.;app/static/db/women/1970s/12_Spacek.jpg;https://en.wikipedia.org/wiki/Sissy_Spacek;http://www.imdb.com/name/nm0000651/;imdb
333;1970;female;Isabelle Huppert;One of the most enduring and respected actresses in French cinema, Isabelle Huppert is known for her versatile portrayals of characters ranging from the innocent to the sultry to the comic.;a French actress who has appeared in more than 110 films since her debut in 1971. She is the most nominated actress for the César Award, with 16 nominations. She twice won the César Award for Best Actress, for La Cérémonie (1995) and for Elle (2016).;app/static/db/women/1970s/13_Huppert.jpg;https://en.wikipedia.org/wiki/Isabelle_Huppert;http://www.imdb.com/name/nm0001376/;imdb
334;1970;female;Goldie Hawn;Plucked from the chorus line, she made her name on television as a giggling, wide-eyed blonde with an endearing tendency to fluff her lines. But she used her position as America's premier ditz to become truly powerful.;an American actress, director, producer, and occasional singer. She rose to fame on the NBC sketch comedy program Rowan & Martin's Laugh-In. Hawn appeared in films such as Cactus Flower, There’s a Girl in My Soup, Butterflies Are Free, The Sugarland Express, Shampoo, Foul Play.;app/static/db/women/1970s/14_Hawn.jpg;https://en.wikipedia.org/wiki/Goldie_Hawn;http://www.imdb.com/name/nm0000443/;imdb
335;1970;female;Susan Sarandon;Simply by growing old gracefully, Susan Sarandon has defied the rules of Hollywood stardom: ultimately, she has come to embody an all-too-rare movie type -- the strong and sexy older woman.;an American actress and activist. She is an Academy Award and BAFTA Award winner who is also known for her social and political activism for a variety of causes. Her famous films include Atlantic City, Thelma & Louise, Lorenzo's Oil, The Client, and Dead Man Walking.;app/static/db/women/1970s/15_Sarandon.jpg;https://en.wikipedia.org/wiki/Susan_Sarandon;http://www.imdb.com/name/nm0000215/;imdb
336;1970;female;Charlotte Rampling;Charlotte Rampling  possesses a chilling beauty - partly it’s those chiselled cheekbones, rivalled in ferocity by that hooded, penetrating gaze. But it’s her imperial, impenetrable presence that is undeniably her greatest weapon.;an English actress, model and singer, known for her work in European arthouse films: English (Georgy Girl, Verdict), French, and Italian (The Damned, The Night Porter). An icon of the Swinging Sixties, she began her career as a model and later became a fashion icon and muse.;app/static/db/women/1970s/16_Rampling.jpg;https://en.wikipedia.org/wiki/Charlotte_Rampling;http://www.imdb.com/name/nm0001648/;imdb
337;1970;female;Maggie Smith;Breathes there a theatergoer or film fan on Earth who has not, at one time or another, fallen in love with the sublimely brilliant British comedic actress Dame Maggie Smith?;an English actress. She has had an extensive, varied career on stage, film and television. Smith has appeared in over 50 films and is one of Britain's most recognizable actresses. Her famous films: Nowhere to Go, The Prime of Miss Jean Brodie, California Suite and Harry Potter.;app/static/db/women/1970s/17_Smith.jpg;https://en.wikipedia.org/wiki/Maggie_Smith;http://www.imdb.com/name/nm0001749/;imdb
338;1970;female;Maria Schneider;She was a voluptuous, 19-year-old newcomer with long, curly brown hair framing a youthful face when she was cast in writer-director Bernardo Bertolucci's 'Last Tango in Paris'.;a French actress. At age 19 she became famous for portraying Jeanne opposite Marlon Brando in Bernardo Bertolucci's film Last Tango in Paris (1972) and the Girl in Michelangelo Antonioni's The Passenger (1975), opposite Jack Nicholson.;app/static/db/women/1970s/18_Schneider.jpg;https://en.wikipedia.org/wiki/Maria_Schneider_(actress);http://www.imdb.com/name/nm0773932/;imdb
339;1970;female;Mia Farrow;She was creative. She had good range, she could do broad comedy as well as very serious parts. As a performer I have only good things to say about her, and I always thought she was neglected in terms of her approbation.;an American actress, activist, and former fashion model. Her most famous films include Rosemary's Baby, John and Mary, The Great Gatsby, and Death on the Nile. Farrow was in a relationship with Woody Allen from 1979 to 1992 and appeared in 13 of his 14 films over that period.;app/static/db/women/1970s/19_Farrow.jpg;https://en.wikipedia.org/wiki/Mia_Farrow;http://www.imdb.com/name/nm0001201/;imdb
340;1980;female;Carrie Fisher;She was extremely smart: a talented actress, writer and comedienne with a very colorful personality that everyone loved. In Star Wars she was our great and powerful princess - feisty, wise and full of hope in a role that was more difficult than most people might think.;an American actress, writer, and humorist. Fisher was known for playing Princess Leia in the Star Wars films. Her other film credits included Shampoo, The Blues Brothers, Hannah and Her Sisters, The 'Burbs, When Harry Met Sally... , Soapdish, and The Women.;app/static/db/women/1980s/00_Fisher.jpg;https://en.wikipedia.org/wiki/Carrie_Fisher;http://www.imdb.com/name/nm0000402/;imdb
341;1980;female;Sigourney Weaver;The Sci-Fi Queen.;an American actress. Following her film debut as a minor character in Annie Hall, she quickly came to prominence with her first lead role as Ellen Ripley in Alien. She reprised the role in three sequels and is also known for her starring roles in box-office hits Ghostbusters and Avatar.;app/static/db/women/1980s/01_Weaver.jpg;https://en.wikipedia.org/wiki/Sigourney_Weaver;http://www.imdb.com/name/nm0000244/;imdb
342;1980;female;Barbara Hershey;While a prolific screen presence from the late-'60s onward, Barbara Hershey did not truly attain star status until two decades later, finally blossoming to become one of the most acclaimed American actresses of her generation. ;an American actress. In a career spanning nearly 50 years, she has played a variety of roles on television and in cinema in several genres. Her films include The Last Temptation of Christ, Portrait of a Lady, Shy People, A World Apart and Hannah and Her Sisters.;app/static/db/women/1980s/02_Hershey.jpg;https://en.wikipedia.org/wiki/Barbara_Hershey;http://www.imdb.com/name/nm0001347/;imdb
343;1980;female;Brigitte Nielsen;Statuesque and exotic, Brigitte Nielsen acted alongside the biggest names in Hollywood during her 1980s heyday as an icy villainess.;a Danish-Italian actress, model, singer and reality television personality who began her career modelling for Greg Gorman and Helmut Newton and several years later acted in the 1985 films Red Sonja and Rocky IV. She is also known for her marriage to Sylvester Stallone.;app/static/db/women/1980s/03_Nielsen.jpg;https://en.wikipedia.org/wiki/Brigitte_Nielsen;http://www.imdb.com/name/nm0000557/;imdb
344;1980;female;Kim Basinger;Blonde, with full sensuous lips and a certain subtle luminescence to her skin, she projects an air of sexuality mixed with an almost childlike vulnerability that reminds some viewers of Marilyn Monroe.;an American actress, singer and former fashion model. Her notable films include L.A. Confidential, Never Say Never Again, The Natural, 9½ Weeks, and Batman. For her role in L.A. Confidential, she also won the Golden Globe for Best Supporting Actress.;app/static/db/women/1980s/04_Basinger.jpg;https://en.wikipedia.org/wiki/Kim_Basinger;http://www.imdb.com/name/nm0000107/;imdb
345;1980;female;Melanie Griffith;Casting directors were impressed by her beauty, mesmerizing childlike voice and haunting onscreen vulnerability.;an American actress. Griffith began her career as an adolescent in nonspeaking film roles before making her credited debut opposite Gene Hackman in Arthur Penn's Night Moves. Her famous films include Brian De Palma's Body Double, Something Wild, Buffalo Girls, RKO 281.;app/static/db/women/1980s/05_Griffith.jpg;https://en.wikipedia.org/wiki/Melanie_Griffith;http://www.imdb.com/name/nm0000429/;imdb
346;1980;female;Brooke Shields;Young Brooke Shields found herself in the precarious position of simultaneously being idolized as a late-'70s icon of adolescent wholesome virginal innocence and being constantly photographed in manners verging on the mildly pornographic.;an American actress and model. Shields garnered widespread notoriety in in Louis Malle's film Pretty Baby at age 12, and she continued to model into her late teenage years and starred in several dramas in the 1980s, including The Blue Lagoon, and Franco Zeffirelli's Endless Love. ;app/static/db/women/1980s/06_Shields.jpg;https://en.wikipedia.org/wiki/Brooke_Shields;http://www.imdb.com/name/nm0000222/;imdb
347;1980;female;Juliette Binoche;An international star of extraordinary, almost otherworldly beauty, who has received much international acclaim for the sensitivity and emotional maturity with which she portrays complex roles on screen and stage.;a French actress, artist and dancer. Her sensual performance in her English-language debut The Unbearable Lightness of Being, directed by Philip Kaufman, launched her international career. Her films include Three Colours: Blue, The English Patient, Chocolat.;app/static/db/women/1980s/07_Binoche.jpg;https://en.wikipedia.org/wiki/Juliette_Binoche;http://www.imdb.com/name/nm0000300/;imdb
348;1980;female;Helen Mirren;Perhaps the ultimate thinking man's sex symbol, she is renowned for delivering bold performances with an air of effortlessness that belies her extreme precision.;an English actress, one of the few performers who have achieved the Triple Crown of Acting. Some of her notable film roles include 2010 (1984), The Cook, the Thief, His Wife & Her Lover (1989), The Madness of King George (1994), Teaching Mrs. Tingle (1999), Gosford Park (2001).;app/static/db/women/1980s/08_Mirren.jpg;https://en.wikipedia.org/wiki/Helen_Mirren;http://www.imdb.com/name/nm0000545/;imdb
349;1980;female;Glenn Close;When you look at the top 10 actresses of the past 80 years, since sound came in, Glenn Close is definitely in that list, it's a combination of her guts, in the roles she chooses, and her perseverance. There is no actor dead or alive as scary as a smiling Glenn Close.;an American actress, singer and film producer. Close has been consistently acclaimed for her versatility and is widely regarded as one of the finest actresses of her generation. Her films include: The Big Chill, The Natural, Fatal Attraction, and Dangerous Liaisons.;app/static/db/women/1980s/09_Close.jpg;https://en.wikipedia.org/wiki/Glenn_Close;http://www.imdb.com/name/nm0000335/;imdb
350;1980;female;Jamie Lee Curtis;Jamie Lee Curtis is an original scream queen whose career got off to a gory start.;an American actress and author, who gained the status of ‘scream queen’ to mainstream audiences due to her roles in Halloween, The Fog, Prom Night, Terror Train, and Roadgames. Curtis also starred in cult comedy films Trading Places, A Fish Called Wanda, and True Lies.;app/static/db/women/1980s/10_Curtis.jpg;https://en.wikipedia.org/wiki/Jamie_Lee_Curtis;http://www.imdb.com/name/nm0000130/;imdb
351;1980;female;Michelle Pfeiffer;A character actress in a screen siren's body.;an American actress, singer, and producer. Her breakout performance was in Brian De Palma's crime film Scarface. She also starred in The Witches of Eastwick, Tequila Sunrise, and Dangerous Liaisons. Pfeiffer also co-starred in Tim Burton's Batman Returns as Catwoman.;app/static/db/women/1980s/11_Pfeiffer.jpg;https://en.wikipedia.org/wiki/Michelle_Pfeiffer;http://www.imdb.com/name/nm0000201/;imdb
352;1980;female;Geena Davis;If women can be either cats or dogs, then she's a Labrador retriever. She's got smarts, but they aren't going to scare anyone. There's nothing mysterious about her, but if there were, she'd make fun of it. ;an American actress, film producer, writer, voice actress, former fashion model, and former archer. She is known for her roles in The Fly (1986), Beetlejuice (1988), Thelma & Louise (1991), A League of Their Own (1992), The Long Kiss Goodnight (1996), Stuart Little (1999).;app/static/db/women/1980s/12_Davis.jpg;https://en.wikipedia.org/wiki/Geena_Davis;http://www.imdb.com/name/nm0000133/;imdb
353;1980;female;Diane Lane;Lane, in the most urgent performance of her career, is a revelation. The play of lust, romance, degradation, and guilt on her face is the movie's real story.;an American actress. Lane made her screen debut in George Roy Hill's 1979 film A Little Romance. She has since appeared in several notable films, including Unfaithful,The Outsiders, A Walk on the Moon, The Perfect Storm, Under the Tuscan Sun, Cinema Verite, and Trumbo.;app/static/db/women/1980s/13_Lane.jpg;https://en.wikipedia.org/wiki/Diane_Lane;http://www.imdb.com/name/nm0000178/;imdb
354;1980;female;Sally Field;In her greatest roles, Sally Field has personified the strong-willed, independent woman of the American heartland.;an American actress and director. Field began her career on television and ventured into film with Smokey and the Bandit and later Norma Rae. Her other notable roles was in Absence of Malice and Kiss Me Goodbye, Places in the Heart and as Mrs. Gump in Forrest Gump.;app/static/db/women/1980s/14_Field.jpg;https://en.wikipedia.org/wiki/Sally_Field;http://www.imdb.com/name/nm0000398/;imdb
355;1980;female;Jennifer Jason Leigh;Leigh has proven to be a one-woman portrait of the American fringe. Throughout her career, she has made a name for herself portraying helpless, damaged, or mentally unsound characters, often performing at a higher level than the material. ;an American actress. Her film breakthrough came in Fast Times at Ridgemont High. She continued acting past her teen years, receiving critical praise for her roles in Miami Blues and Last Exit to Brooklyn. Other notable films include Backdraft, Georgia, Anomalisa, and The Hateful Eight.;app/static/db/women/1980s/15_Leigh.jpg;https://en.wikipedia.org/wiki/Jennifer_Jason_Leigh;http://www.imdb.com/name/nm0000492/;imdb
356;1980;female;Sean Young;Tall, slender, and graceful brunette, the notoriously outspoken Blade Runner actress Sean Young is often remembered as much for her off-screen actions as for her on-screen acting. ;an American actress. She is best known for her performances in the films Blade Runner (1982), Dune (1984), No Way Out (1987), Wall Street (1987), Cousins (1989) and Ace Ventura: Pet Detective (1994).;app/static/db/women/1980s/16_Young.jpg;https://en.wikipedia.org/wiki/Sean_Young;http://www.imdb.com/name/nm0000707/;imdb
357;1980;female;Whoopi Goldberg;By virtue of her distinctive appearance and a persona that is both no-nonsense and empathic, Goldberg has emerged as one of the most recognizable celebrities of the '80s and '90s.;an American actress, comedian, author, and television host. She was the second black woman in the history of the Academy Awards to win an acting Oscar. She is known for her roles in The Color Purple (1985), Ghost (1990), and Sister Act (1992).;app/static/db/women/1980s/17_Goldberg.jpg;https://en.wikipedia.org/wiki/Whoopi_Goldberg;http://www.imdb.com/name/nm0000155/;imdb
358;1980;female;Nastassja Kinski;She is simply ravishing, genuinely sexy and high-spirited without being painfully aggressive about it.;a German actress and former model who has appeared in more than 60 films in Europe and the United States. She enjoyed her worldwide breakthrough with Stay As You Are, then came to global prominence with her performance as the title character in the Roman Polanski’s Tess. ;app/static/db/women/1980s/18_Kinski.jpg;https://en.wikipedia.org/wiki/Nastassja_Kinski;http://www.imdb.com/name/nm0000176/;imdb
359;1980;female;Kathleen Turner;Though she came to prominence in the 1980s, Kathleen Turner, with her blend of raw sexuality, beauty, intelligence, and drive, could give golden age-sirens like Lana Turner and Ava Gardner a run for their money.;an American film and stage actress and director. Known for her distinctive husky voice, Turner has won 2 Golden Globe Awards. Turner came to fame during the 1980s, after roles in Body Heat, The Man With Two Brains, Crimes of Passion, Romancing the Stone, and Prizzi's Honor.;app/static/db/women/1980s/19_Turner.jpg;https://en.wikipedia.org/wiki/Kathleen_Turner;http://www.imdb.com/name/nm0000678/;imdb
360;1990;female;Sandra Bullock;Giving new meaning to the term America's Sweetheart, Sandra Bullock won over scores of filmgoers and critics with her wholesome, exuberant portrayals of ordinary women in extraordinary circumstances.;an American actress, producer, and philanthropist. Her breakthrough role was in Demolition Man. She starred in several successful films including Speed, The Net, Hope Floats. Bullock achieved further success in the following decades in Miss Congeniality, The Blind Side, and Gravity.;app/static/db/women/1990s/00_Bullock.jpg;https://en.wikipedia.org/wiki/Sandra_Bullock;http://www.imdb.com/name/nm0000113/;imdb
361;1990;female;Julia Roberts;It's a delight to watch Roberts, with her flirtatious sparkle and undertow of melancholy, showing off her comic, dramatic and romantic chops.;an American actress and producer. She became a Hollywood star after headlining the romantic comedy Pretty Woman. Her other notable films include Erin Brockovich, Mystic Pizza, Steel Magnolias, Flatliners, Hook, Notting Hill, Runaway Bride, Eat Pray Love.;app/static/db/women/1990s/01_Roberts.jpg;https://en.wikipedia.org/wiki/Julia_Roberts;http://www.imdb.com/name/nm0000210/;imdb
362;1990;female;Meg Ryan;Although she has also proven herself as a dramatic actress, Meg Ryan used her blonde hair, blue eyes, and effervescent personality to greatest effect in romantic comedies of the 1980s and '90s.;an American actress, director, and producer. Her performance in When Harry Met Sally brought her widespread attention. Ryan subsequently established herself as one of the most successful actresses in the 1990s, particularly in romantic comedy films such as Sleepless in Seattle.;app/static/db/women/1990s/02_Ryan.jpg;https://en.wikipedia.org/wiki/Meg_Ryan;http://www.imdb.com/name/nm0000212/;imdb
363;1990;female;Jennifer Aniston;She's charismatic, likable, funny, and well-known because of Friends. Aniston plays Rachel Green with her great delivery and sharp comedic timing, often turning small lines into big laughs.;an American actress, producer, and businesswoman, who gained worldwide recognition for portraying Rachel Green on the television sitcom Friends. She has played the female protagonist in a number of comedies and romantic comedies: Bruce Almighty, Marley & Me, Horrible Bosses. ;app/static/db/women/1990s/03_Aniston.jpg;https://en.wikipedia.org/wiki/Jennifer_Aniston;http://www.imdb.com/name/nm0000098/;imdb
364;1990;female;Nicole Kidman;Kidman has become an actress who has employed her signature beauty and femininity into a pretty spectacle to subvert with emotions more often granted to leading mens roles. She’s woman presenting something deeper, darker, with a scent of blood. ;an Australian actress, producer, and occasional singer. She went on to achieve wide recognition with leading roles in the drama Far and Away (1992), the superhero film Batman Forever (1995), the crime comedy-drama To Die For (1995), and the erotic thriller Eyes Wide Shut (1999).;app/static/db/women/1990s/04_Kidman.jpg;https://en.wikipedia.org/wiki/Nicole_Kidman;http://www.imdb.com/name/nm0000173/;imdb
365;1990;female;Demi Moore;Actress, tabloid fodder, provocative Vanity Fair cover piece: the husky-voiced brunette Demi Moore is nothing if not an unforgettable roadside attraction on the pop culture highway. ;an American actress, former songwriter, and model. Her first film to become both a critical and commercial hit was About Last Night.., which established her as a Hollywood star. Her most famous films include A Few Good Men, Indecent Proposal, Disclosure, Striptease and G.I. Jane.;app/static/db/women/1990s/05_Moore.jpg;https://en.wikipedia.org/wiki/Demi_Moore;http://www.imdb.com/name/nm0000193/;imdb
366;1990;female;Catherine Zeta-Jones;Self-effacing and energetic, both exotic and classic, Catherine Zeta-Jones gain success in her early Hollywood films predominantly because of her sex appeal, but she was later appreciated for her versatility.;a Welsh actress, who initially established herself in Hollywood with roles that highlighted her sex appeal such as in the action film The Mask of Zorro and the heist film Entrapment. She is known for such films as Traffic, Chicago, Intolerable Cruelty, The Terminal and No Reservations.;app/static/db/women/1990s/06_ZetaJones.jpg;https://en.wikipedia.org/wiki/Catherine_Zeta-Jones;http://www.imdb.com/name/nm0001876/;imdb
367;1990;female;Winona Ryder;One of the most successful and iconic actresses of the 1990s, saucer-eyed, porcelain-skinned Ryder has nailed the complex, layered teen roles  in cult-classic movies like Edward Scissorhands and Mermaids.;an American actress. One of the most successful and iconic actresses of the 1990s, her famous films include Tim Burton's Beetlejuice and Edward Scissorhands, Heathers, Mermaids, Bram Stoker's Dracula, The Age of Innocence, Alien Resurrection and Netflix series Stranger Things.;app/static/db/women/1990s/07_Ryder.jpg;https://en.wikipedia.org/wiki/Winona_Ryder;http://www.imdb.com/name/nm0000213/;imdb
368;1990;female;Angelina Jolie;Jolie is emerging as one of the great wild spirits of current movies, a loose cannon who somehow has deadly aim. Next to Liv Tyler, Angelina Jolie is the only actress of her generation who can thank her famous father for the lips that have become her trademark.;an American actress, filmmaker, and humanitarian. She is known for her roles in the Girl, Interrupted, Lara Croft: Tomb Raider, Mr. & Mrs. Smith, Wanted, Salt, A Mighty Heart, Changeling and Maleficent. In the 2010s, she expanded her career into directing, screenwriting, and producing.;app/static/db/women/1990s/08_Jolie.jpg;https://en.wikipedia.org/wiki/Angelina_Jolie;http://www.imdb.com/name/nm0001401/;imdb
369;1990;female;Sharon Stone;Screen siren, opinionated diva, and one of the few actresses in Hollywood who can claim to be both a Paul Verhoeven muse and a MENSA member, Stone went on to become one of the most talked about actresses of the '90s.;an American actress, voice actress, film producer, and former fashion model. She became a sex symbol and rose to international recognition when she starred in the erotic thriller Basic Instinct. Her other films include Scorsese's Casino, The Mighty, The Muse, Sliver, Broken Flowers.;app/static/db/women/1990s/09_Stone.jpg;https://en.wikipedia.org/wiki/Sharon_Stone;http://www.imdb.com/name/nm0000232/;imdb
370;1990;female;Kristy Swanson;A cross between Lucille Ball and Linda Hamilton, Swanson's forte has been the portrayal of young ladies with prom-queen looks and room-temperature I.Q.s.;an American actress, best known for her portrayal of Buffy Summers in the 1992 cult film Buffy the Vampire Slayer. She appeared in movies such as Hot Shots!, The Program, The Chase, or her most critically acclaimed role, playing Kristen Connor in John Singleton's Higher Learning.;app/static/db/women/1990s/10_Kswanson.jpg;https://en.wikipedia.org/wiki/Kristy_Swanson;http://www.imdb.com/name/nm0001785/;imdb
371;1990;female;Kate Winslet;The possessor of an hourglass-figured, full-lipped beauty that lends itself effortlessly to costume dramas, Winslet was roundly hailed by the press for standing in stark, proud contrast to her more conventional Hollywood peers. ;an English actress. Global stardom followed soon after with her leading role in the epic romance Titanic (1997). Her other notable films include Quills, Iris, Eternal Sunshine of the Spotless Mind, Finding Neverland, The Reader and Steve Jobs.;app/static/db/women/1990s/11_Winslet.jpg;https://en.wikipedia.org/wiki/Kate_Winslet;http://www.imdb.com/name/nm0000701/;imdb
372;1990;female;Uma Thurman;An actress noted as much for her exotic, almost otherworldly beauty as she is for her considerable talent, Uma Thurman is one of the most renowned actors of her generation.;an American actress and model. Thurman rose to international prominence with her performance in Tarantino's Pulp Fiction. She starred in several more films throughout the 1990s such as Batman & Robin (1997), Gattaca (1997), and Les Misérables (1998). She starred in Kill Bill in 2000s.;app/static/db/women/1990s/12_Thurman.jpg;https://en.wikipedia.org/wiki/Uma_Thurman;http://www.imdb.com/name/nm0000235/;imdb
373;1990;female;Pamela Anderson;Bleached blonde, buxom, but slender bombshell Pamela Anderson stands out in any crowd as one of the sex symbols of the mid-'90s. ;a Canadian American actress and model. Anderson is best known for her roles on the television series Home Improvement, Baywatch and V.I.P. after rising to fame as Playmate of the Month for Playboy magazine in February 1990.;app/static/db/women/1990s/13_Anderson.jpg;https://en.wikipedia.org/wiki/Pamela_Anderson;http://www.imdb.com/name/nm0000097/;imdb
374;1990;female;Shannen Doherty;The iconic Hollywood 'bad girl' of the nineties,  dark-haired actress Shannen Doherty is known for portraying conniving TV vixens.;an American actress, producer, and television director. She is known for her roles as Heather Duke in Heathers (1988), Brenda Walsh in Beverly Hills, 90210 (1990-1994) and as Prue Halliwell in Charmed (1998-2001).;app/static/db/women/1990s/14_Doherty.jpg;https://en.wikipedia.org/wiki/Shannen_Doherty;http://www.imdb.com/name/nm0001147/;imdb
